dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.9,mean,system,kendall,0.1764705882352941,0.6323529411764706,0.46494781490855003,0.338235294117647,0.4030016596094904
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,1.0,mean,system,kendall,0.10294117647058822,0.588235294117647,0.4206670706315453,0.2647058823529411,0.3441373558931804
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.0,max,system,kendall,0.6470588235294118,0.24999999999999997,0.45018756681621513,0.6323529411764706,0.49489983288052436
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.1,max,system,kendall,0.7499999999999999,0.3235294117647059,0.46494781490855003,0.7058823529411764,0.561089894903608
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.2,max,system,kendall,0.7499999999999999,0.41176470588235287,0.5830297996472293,0.764705882352941,0.6273750969706308
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.3,max,system,kendall,0.5441176470588235,0.5294117647058822,0.5830297996472293,0.676470588235294,0.5832574499118073
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.4,max,system,kendall,0.41176470588235287,0.6323529411764706,0.5830297996472293,0.5735294117647058,0.5501692146176896
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.5,max,system,kendall,0.39705882352941174,0.6470588235294118,0.5977900477395643,0.5588235294117646,0.5501828060525381
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.6,max,system,kendall,0.3823529411764705,0.6911764705882353,0.6125502958318992,0.5147058823529411,0.5501963974873866
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.7,max,system,kendall,0.3529411764705882,0.7205882352941176,0.6125502958318992,0.48529411764705876,0.542843456310916
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.8,max,system,kendall,0.3235294117647059,0.6911764705882353,0.6125502958318992,0.45588235294117646,0.5207846327815042
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.9,max,system,kendall,0.2647058823529411,0.6911764705882353,0.5830297996472293,0.39705882352941174,0.48399274402945436
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,1.0,max,system,kendall,0.2352941176470588,0.6617647058823529,0.5535093034625596,0.39705882352941174,0.46190673763034573
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.0,mean,system,kendall,0.5147058823529411,0.20588235294117643,0.3173453339852008,0.5294117647058822,0.39183633349630015
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.1,mean,system,kendall,0.49999999999999994,0.2205882352941176,0.3321055820775357,0.5147058823529411,0.39184992493114856
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.2,mean,system,kendall,0.5294117647058822,0.30882352941176466,0.3616260782622056,0.5147058823529411,0.4286418136831984
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.3,mean,system,kendall,0.5441176470588235,0.3529411764705882,0.3763863263545405,0.49999999999999994,0.443361287470988
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.4,mean,system,kendall,0.5147058823529411,0.4411764705882352,0.39114657444687545,0.4705882352941176,0.45440429067054233
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.5,mean,system,kendall,0.4705882352941176,0.5147058823529411,0.4354273187238802,0.48529411764705876,0.47650388850449943
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.6,mean,system,kendall,0.39705882352941174,0.5588235294117646,0.45018756681621513,0.4705882352941176,0.4691645387628773
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.7,mean,system,kendall,0.2794117647058823,0.588235294117647,0.5092285591855548,0.4705882352941176,0.4618659633258004
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.8,mean,system,kendall,0.2647058823529411,0.6029411764705882,0.49446831109321987,0.45588235294117646,0.4544994307144814
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.9,mean,system,kendall,0.2352941176470588,0.6029411764705882,0.46494781490855003,0.4264705882352941,0.4324134243153728
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,1.0,mean,system,kendall,0.1764705882352941,0.5735294117647058,0.4354273187238802,0.3676470588235294,0.3882685943868524
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.0,max,system,kendall,0.6176470588235293,0.044117647058823525,0.18450310115418653,0.5147058823529411,0.34024342234737015
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.1,max,system,kendall,0.7058823529411764,0.2205882352941176,0.39114657444687545,0.6323529411764706,0.48749252596466003
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.2,max,system,kendall,0.7352941176470588,0.2794117647058823,0.45018756681621513,0.6911764705882353,0.5390174799393479
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.3,max,system,kendall,0.6617647058823529,0.4411764705882352,0.5239888072778897,0.676470588235294,0.575850142995943
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.4,max,system,kendall,0.49999999999999994,0.5441176470588235,0.5387490553702247,0.6617647058823529,0.5611578520778502
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.5,max,system,kendall,0.4411764705882352,0.5147058823529411,0.5092285591855548,0.6323529411764706,0.5243659633258004
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.6,max,system,kendall,0.39705882352941174,0.588235294117647,0.49446831109321987,0.5588235294117646,0.5096464895380107
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.7,max,system,kendall,0.2941176470588235,0.6029411764705882,0.46494781490855003,0.45588235294117646,0.4544722478447845
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.8,max,system,kendall,0.2205882352941176,0.5588235294117646,0.45018756681621513,0.3823529411764705,0.402988068174642
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.9,max,system,kendall,0.13235294117647056,0.588235294117647,0.45018756681621513,0.2647058823529411,0.35887042111581846
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,1.0,max,system,kendall,0.07352941176470587,0.588235294117647,0.39114657444687545,0.20588235294117643,0.31469840831760115
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.0,mean,system,kendall,0.6176470588235293,0.2205882352941176,0.273064589708196,0.6029411764705882,0.4285602650741078
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.1,mean,system,kendall,0.6176470588235293,0.30882352941176466,0.3616260782622056,0.5735294117647058,0.46540651956555135
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.2,mean,system,kendall,0.6029411764705882,0.41176470588235287,0.3763863263545405,0.5294117647058822,0.48012599335334094
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.3,mean,system,kendall,0.5735294117647058,0.4705882352941176,0.40590682253921034,0.5588235294117646,0.5022119997524496
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.4,mean,system,kendall,0.48529411764705876,0.588235294117647,0.5239888072778897,0.588235294117647,0.5464383782900606
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.5,mean,system,kendall,0.3823529411764705,0.6617647058823529,0.5682695515548944,0.5441176470588235,0.5391262114181353
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.6,mean,system,kendall,0.30882352941176466,0.6470588235294118,0.5092285591855548,0.4705882352941176,0.4839247868552122
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.7,mean,system,kendall,0.2647058823529411,0.6323529411764706,0.49446831109321987,0.4264705882352941,0.45449943071448146
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.8,mean,system,kendall,0.2352941176470588,0.6323529411764706,0.46494781490855003,0.39705882352941174,0.4324134243153728
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.9,mean,system,kendall,0.19117647058823525,0.6176470588235293,0.45018756681621513,0.3529411764705882,0.40298806817464194
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,1.0,mean,system,kendall,0.10294117647058822,0.588235294117647,0.4206670706315453,0.2647058823529411,0.3441373558931804
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.0,max,system,kendall,0.6176470588235293,0.044117647058823525,0.18450310115418653,0.5147058823529411,0.34024342234737015
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.1,max,system,kendall,0.7205882352941176,0.2352941176470588,0.40590682253921034,0.676470588235294,0.5095649409289202
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.2,max,system,kendall,0.764705882352941,0.3676470588235294,0.479708063000885,0.6911764705882353,0.5758093686913976
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.3,max,system,kendall,0.6617647058823529,0.4705882352941176,0.5535093034625596,0.7058823529411764,0.5979361493950517
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.4,max,system,kendall,0.5294117647058822,0.5735294117647058,0.5682695515548944,0.7205882352941176,0.5979497408299
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,max,system,kendall,0.4705882352941176,0.6323529411764706,0.5977900477395643,0.6323529411764706,0.5832710413466557
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,max,system,kendall,0.41176470588235287,0.6323529411764706,0.5830297996472293,0.5735294117647058,0.5501692146176896
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,max,system,kendall,0.3676470588235294,0.6470588235294118,0.5682695515548944,0.5294117647058822,0.5280967996534295
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,max,system,kendall,0.338235294117647,0.7058823529411764,0.5977900477395643,0.4705882352941176,0.5281239825231263
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,max,system,kendall,0.2794117647058823,0.7058823529411764,0.5682695515548944,0.41176470588235287,0.49133209377107645
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,max,system,kendall,0.2352941176470588,0.6617647058823529,0.5535093034625596,0.39705882352941174,0.46190673763034573
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.0,mean,system,kendall,0.6176470588235293,0.2205882352941176,0.273064589708196,0.6029411764705882,0.4285602650741078
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.1,mean,system,kendall,0.6176470588235293,0.30882352941176466,0.3616260782622056,0.6029411764705882,0.4727594607420219
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.2,mean,system,kendall,0.6176470588235293,0.338235294117647,0.3616260782622056,0.5735294117647058,0.47275946074202196
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.3,mean,system,kendall,0.588235294117647,0.3676470588235294,0.39114657444687545,0.5735294117647058,0.4801395847881894
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.4,mean,system,kendall,0.6029411764705882,0.3823529411764705,0.40590682253921034,0.5588235294117646,0.48750611739950844
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,mean,system,kendall,0.5294117647058822,0.45588235294117646,0.4206670706315453,0.5441176470588235,0.4875197088343568
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,mean,system,kendall,0.48529411764705876,0.5588235294117646,0.479708063000885,0.5294117647058822,0.5133093686913976
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,mean,system,kendall,0.3235294117647059,0.6029411764705882,0.49446831109321987,0.5147058823529411,0.48391119542036376
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,mean,system,kendall,0.2941176470588235,0.6029411764705882,0.49446831109321987,0.48529411764705876,0.46920531306742264
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,mean,system,kendall,0.2647058823529411,0.6029411764705882,0.46494781490855003,0.4264705882352941,0.4397663654918434
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,mean,system,kendall,0.1764705882352941,0.5735294117647058,0.4354273187238802,0.3676470588235294,0.3882685943868524
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.0,max,system,kendall,0.3235294117647059,0.10294117647058822,0.3616260782622056,0.5147058823529411,0.3257006372126102
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.1,max,system,kendall,0.45588235294117646,0.2647058823529411,0.49446831109321987,0.676470588235294,0.4728817836556578
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.2,max,system,kendall,0.48529411764705876,0.41176470588235287,0.6125502958318992,0.676470588235294,0.5465199268991512
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.3,max,system,kendall,0.4264705882352941,0.4705882352941176,0.6715912882012389,0.6470588235294118,0.5539272338150156
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.4,max,system,kendall,0.2647058823529411,0.6029411764705882,0.6125502958318992,0.4264705882352941,0.4766669857226807
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.5,max,system,kendall,0.2794117647058823,0.6176470588235293,0.6273105439242341,0.41176470588235287,0.48403351833399966
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.6,max,system,kendall,0.16176470588235295,0.6176470588235293,0.5387490553702247,0.2941176470588235,0.40306961678373254
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.7,max,system,kendall,0.14705882352941174,0.6029411764705882,0.46494781490855003,0.2794117647058823,0.37358989490360806
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.8,max,system,kendall,0.1176470588235294,0.5735294117647058,0.4354273187238802,0.24999999999999997,0.34415094732802887
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.9,max,system,kendall,0.10294117647058822,0.5588235294117646,0.4206670706315453,0.2352941176470588,0.3294314735402393
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,1.0,max,system,kendall,0.07352941176470587,0.588235294117647,0.39114657444687545,0.20588235294117643,0.31469840831760115
